Year;Month;Day;Gage_1;Gage_3;Gage_4;Gage_5;Gage_7;Gage_8;Gage_45;Gage_46;Gage_56;Gage_57;Gage_58;Gage_59;Gage_62;Gage_63;Gage_72
1990;9;22;3.56;5.08;3.30;4.32;3.30;4.32;0.76;2.03;1.27;1.27;0.00;0.00;2.03;1.27;0.00
1990;9;29;2.29;4.06;0.25;3.30;2.54;2.79;0.00;0.51;0.51;1.02;1.02;0.76;1.27;0.76;0.00
1990;9;30;7.87;7.37;10.16;9.14;7.37;10.16;4.57;6.10;5.08;7.11;6.35;6.35;5.84;5.59;5.59
1990;10;1;23.62;16.00;27.18;23.62;26.42;22.61;15.75;16.51;16.51;18.80;16.51;16.76;14.48;14.22;14.99
1990;10;2;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.25;0.25;0.00
1990;10;5;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.76;0.00;0.00;0.00;0.00;0.00
1990;11;7;0.00;0.00;4.57;0.00;0.00;0.00;0.00;8.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;11;8;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;11;20;0.00;0.00;2.54;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;11;25;0.00;0.00;6.86;0.00;0.00;0.00;0.00;6.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;11;26;0.00;0.00;4.83;0.00;0.00;0.00;0.00;7.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;12;13;0.00;0.00;1.02;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;12;16;0.00;0.00;12.95;0.00;0.00;0.00;0.00;12.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;12;22;0.00;0.00;2.03;0.00;0.00;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;12;27;0.00;0.00;6.60;0.00;0.00;0.00;0.00;6.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1990;12;28;0.00;0.00;2.03;0.00;0.00;0.00;0.00;3.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;1;4;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;1;5;0.00;0.00;12.19;0.00;0.00;0.00;0.00;10.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;1;16;0.00;0.00;8.89;0.00;0.00;0.00;0.00;9.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;1;17;0.00;0.00;2.29;0.00;0.00;0.00;0.00;4.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;1;29;0.00;0.00;0.51;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;2;11;0.00;0.00;9.40;0.00;0.00;0.00;0.00;10.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;2;12;0.00;0.00;8.38;0.00;0.00;0.00;0.00;8.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;2;18;0.00;0.00;4.06;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;2;28;0.00;0.00;13.97;0.00;0.00;0.00;0.00;13.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;3;1;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;3;2;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;3;16;0.00;0.00;2.03;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;3;20;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;3;21;0.00;0.00;2.03;0.00;0.00;0.00;0.00;4.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;3;26;0.00;0.00;0.51;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;3;27;0.00;0.00;2.03;0.00;0.00;0.00;0.00;5.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;6;11;0.00;0.00;5.08;0.00;0.00;0.00;0.00;4.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;6;12;0.00;0.00;6.60;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;6;13;0.00;0.00;4.32;0.00;0.00;0.00;0.00;4.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;6;29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;7;4;0.00;2.79;0.00;1.02;0.00;0.00;0.00;0.76;0.00;0.76;0.00;0.76;0.00;0.51;0.00
1991;7;6;1.02;4.06;1.78;5.08;1.52;4.32;1.78;7.11;2.03;6.60;12.19;15.24;2.54;4.06;3.05
1991;7;7;0.51;0.51;0.25;0.00;1.27;0.51;0.51;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;7;9;0.00;0.00;0.00;0.00;0.51;0.76;7.87;2.03;7.87;9.65;0.51;0.51;0.00;0.00;1.27
1991;7;14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;1.78;0.51;3.30;3.56;6.10;4.32;1.02
1991;7;17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.02;1.02;4.83;5.59;0.76;4.32;2.29
1991;7;19;6.35;0.00;0.00;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.76;6.60;5.84;1.78;0.00
1991;7;20;2.29;4.06;2.54;6.35;7.11;12.19;0.00;1.02;0.00;1.02;0.51;0.51;2.54;0.76;0.00
1991;7;23;4.57;4.57;10.92;6.86;8.13;6.60;4.83;4.57;3.05;6.60;5.33;3.30;3.30;1.78;2.29
1991;7;25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00
1991;7;26;0.00;0.00;0.00;0.00;2.54;0.00;3.30;1.52;0.00;1.02;0.00;0.00;0.00;0.00;0.00
1991;7;28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00
1991;7;29;2.03;2.54;0.00;0.00;0.51;0.51;0.00;0.51;0.00;0.25;0.76;1.27;0.51;0.00;0.00
1991;7;30;0.25;1.27;0.51;1.52;1.27;1.52;6.35;9.91;15.24;14.48;19.05;14.48;5.33;10.16;17.53
1991;7;31;0.00;1.02;0.00;0.00;0.51;0.25;0.00;0.00;0.51;0.76;0.00;0.51;0.76;0.25;0.00
1991;8;1;5.08;9.14;1.52;3.81;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;8;2;1.27;1.78;20.83;18.29;52.83;34.80;11.18;8.89;2.29;17.53;7.11;0.76;0.00;0.25;1.27
1991;8;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00
1991;8;5;0.00;0.00;1.52;0.00;1.78;0.00;1.78;5.08;0.00;0.00;0.00;0.00;0.00;0.25;0.00
1991;8;8;8.38;3.05;1.27;1.78;0.25;3.05;14.22;4.83;36.83;11.18;6.35;2.79;33.27;3.81;28.96
1991;8;9;11.68;13.21;10.41;10.41;12.45;17.53;16.76;14.73;22.61;26.16;25.65;24.89;22.61;28.96;25.15
1991;8;10;5.33;6.10;2.79;3.05;3.05;3.05;1.27;1.02;3.56;1.78;0.76;2.29;3.81;2.03;2.54
1991;8;14;5.33;7.11;8.89;9.40;11.68;9.65;8.64;12.95;2.29;4.06;14.73;22.35;10.67;29.21;8.64
1991;8;15;1.78;2.54;2.54;2.29;3.30;3.30;4.57;6.35;9.91;8.13;7.62;14.73;8.38;7.62;6.60
1991;8;18;6.35;4.32;0.00;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;8;19;13.97;11.18;3.05;4.32;0.51;1.78;0.25;0.00;0.00;0.25;0.76;0.00;1.27;7.37;3.56
1991;8;22;0.00;0.00;1.52;0.00;0.76;0.00;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;8;24;0.00;0.00;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;8;25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51
1991;8;26;0.51;0.25;0.00;0.00;0.51;0.00;1.27;0.00;0.00;4.06;3.56;1.52;0.00;2.29;0.00
1991;8;27;0.76;0.00;22.61;5.33;36.07;23.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;8;29;10.67;3.30;9.65;3.05;4.32;5.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;8;30;6.35;2.79;0.00;0.00;0.00;0.00;1.02;2.03;7.11;2.29;2.54;2.54;2.29;2.79;8.13
1991;8;31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00
1991;9;1;0.00;0.00;3.05;0.00;4.06;0.51;0.00;0.00;2.03;0.00;0.00;0.00;0.00;0.00;0.00
1991;9;4;4.57;7.87;1.78;4.57;9.40;8.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;9;5;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;9;9;21.08;20.83;18.80;23.62;22.86;28.96;17.78;16.76;14.73;16.26;21.34;22.10;37.34;23.37;14.48
1991;9;10;18.29;23.88;12.19;16.51;1.27;14.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;9;11;0.00;0.51;0.25;1.27;8.89;1.27;2.79;4.57;1.27;3.05;1.52;4.83;1.52;2.79;1.27
1991;9;12;6.86;11.18;5.59;8.38;10.41;10.41;2.79;2.79;3.30;4.32;1.78;0.25;0.51;0.25;1.78
1991;9;18;6.86;9.91;16.00;5.33;22.35;10.41;7.37;11.18;37.59;9.14;11.68;15.24;12.19;10.92;13.72
1991;9;28;1.02;1.02;0.51;1.02;0.76;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;10;1;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;10;21;0.00;0.00;0.00;1.02;0.76;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;10;27;3.56;2.79;2.03;3.30;2.79;3.56;5.08;6.10;4.32;7.11;5.59;5.59;4.57;4.57;3.81
1991;10;30;2.54;1.78;2.29;2.03;1.78;2.54;1.78;1.52;1.78;2.29;1.27;0.51;0.76;1.02;1.02
1991;11;10;1.78;1.78;1.02;1.02;1.27;1.02;3.05;3.05;3.30;5.08;3.05;3.81;3.56;2.79;2.79
1991;11;15;0.76;0.51;1.27;0.00;1.52;1.52;8.89;12.19;12.45;1.02;15.24;19.81;13.46;14.48;13.21
1991;11;30;1.52;1.02;1.02;2.03;3.05;2.79;3.81;4.06;2.29;4.57;4.06;2.54;1.78;1.78;1.78
1991;12;10;5.08;3.05;4.83;5.59;5.33;6.10;14.22;17.02;13.21;13.72;10.41;9.91;11.18;9.91;13.21
1991;12;11;19.05;19.05;21.59;19.56;21.59;23.11;20.32;20.07;23.88;23.88;23.11;26.16;24.38;23.37;22.35
1991;12;17;2.03;2.03;0.76;1.78;1.02;1.27;1.78;1.52;0.51;2.29;1.02;1.02;0.51;0.51;0.51
1991;12;18;16.26;15.75;17.27;17.53;14.73;17.53;12.45;14.22;12.95;14.99;14.99;15.75;13.72;13.46;12.19
1991;12;19;3.05;2.79;1.27;2.54;2.54;2.79;0.25;0.76;0.00;0.25;0.25;0.76;0.00;0.25;0.51
1991;12;20;13.46;13.72;16.00;16.51;14.48;16.00;14.48;17.02;13.72;16.26;14.73;16.00;14.48;14.22;11.94
1991;12;21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;2.03;1.02;1.02;0.76;1.52;1.02;1.52
1991;12;24;0.51;0.00;0.00;0.76;1.02;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1991;12;25;3.56;3.56;2.29;3.30;3.30;4.57;6.60;7.87;10.41;10.16;10.16;10.92;11.18;10.41;9.91
1992;1;3;0.76;0.00;0.51;1.02;0.25;0.51;1.52;0.76;1.02;1.02;0.51;0.76;0.76;0.00;0.00
1992;1;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.52;0.51;1.52;1.78;1.27;1.78;3.56
1992;1;5;3.30;3.81;4.32;4.32;6.60;7.87;4.06;2.79;4.32;5.33;3.56;5.08;4.06;3.81;3.81
1992;1;6;0.00;0.00;0.00;1.78;0.00;0.00;1.52;2.79;1.52;2.29;3.05;3.81;3.56;3.05;1.02
1992;1;10;5.08;5.84;4.06;4.32;5.08;7.87;3.81;3.56;2.79;5.59;4.57;4.83;4.83;3.05;3.56
1992;1;11;2.29;1.52;2.29;2.79;2.79;3.30;2.29;1.52;2.79;2.79;2.29;2.54;2.29;2.03;2.54
1992;1;12;6.35;5.84;7.62;7.62;6.60;9.40;5.08;6.60;3.30;5.59;8.38;5.33;3.81;6.86;4.32
1992;1;20;10.67;5.59;6.35;8.64;6.10;5.59;7.87;6.86;5.08;8.13;5.59;6.10;6.86;6.60;4.57
1992;2;2;1.78;1.27;1.78;5.59;2.03;2.29;1.78;1.78;1.78;2.54;1.02;1.02;1.02;1.78;1.27
1992;2;3;0.00;0.00;0.00;1.27;0.51;0.51;1.02;1.02;1.27;0.76;1.02;0.76;0.76;0.76;0.00
1992;2;7;11.94;10.92;12.95;12.95;11.94;15.24;8.64;9.14;11.43;10.67;8.64;8.13;11.68;9.40;9.91
1992;2;10;1.02;0.25;0.76;0.76;0.51;1.52;0.00;1.27;0.51;0.76;0.76;0.25;1.02;0.76;0.76
1992;2;11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;2;13;6.86;6.35;6.86;8.38;8.13;8.89;6.86;7.37;8.38;8.13;8.13;7.37;9.65;7.37;8.38
1992;3;2;9.91;9.40;10.67;11.68;11.43;14.48;14.73;13.72;14.22;17.27;15.24;15.75;14.73;13.72;14.22
1992;3;3;0.51;0.00;0.00;0.00;1.02;1.27;2.29;1.52;3.56;3.30;3.05;4.32;3.81;3.56;3.05
1992;3;7;1.27;0.76;0.76;1.78;2.29;2.54;1.02;0.00;1.27;1.78;1.27;1.52;1.27;0.76;1.27
1992;3;8;2.03;1.02;0.76;2.29;2.54;2.79;1.02;0.76;0.51;0.76;0.25;0.51;0.51;0.00;1.52
1992;3;9;2.03;2.29;2.79;3.30;2.29;3.05;1.27;2.29;1.78;1.78;2.29;2.79;1.27;2.54;1.27
1992;3;27;22.10;23.11;24.38;27.43;26.92;28.19;17.78;16.51;14.73;18.80;14.99;14.73;13.21;13.46;13.97
1992;3;28;11.18;11.68;10.67;11.68;11.68;13.46;10.41;9.91;7.87;9.65;8.38;12.70;8.13;9.40;9.14
1992;3;29;0.25;1.27;0.51;0.25;0.76;0.00;2.54;1.02;0.00;1.02;1.02;0.00;0.00;0.00;0.51
1992;4;1;12.45;10.41;9.65;11.94;10.16;12.95;3.56;3.81;3.05;4.57;3.30;2.79;2.54;3.05;2.54
1992;4;2;2.79;2.79;2.54;3.30;2.79;4.57;4.32;2.29;0.00;2.03;5.59;1.27;0.00;0.00;0.25
1992;4;3;0.00;0.00;0.00;0.25;0.76;0.51;2.29;2.29;3.56;2.03;2.03;2.03;2.79;2.03;2.79
1992;4;4;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.00;0.00;0.00;0.51;0.76;1.27
1992;5;1;0.00;0.00;0.00;0.25;0.00;0.00;1.02;2.03;1.27;1.78;5.59;4.32;2.79;6.10;1.27
1992;5;2;3.05;1.27;0.00;0.51;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;5;3;0.76;0.00;0.00;0.25;0.76;1.27;6.35;8.89;2.79;1.78;3.05;4.32;9.91;2.29;1.27
1992;5;4;6.35;5.84;2.79;5.08;2.03;3.30;0.76;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00
1992;5;5;4.57;3.56;1.78;2.79;2.03;2.54;3.56;3.30;4.57;5.33;6.10;2.29;7.62;10.41;3.30
1992;5;13;0.00;0.00;0.00;0.00;0.51;0.25;2.03;0.00;5.84;2.03;0.00;0.00;0.00;0.00;4.06
1992;5;15;0.00;1.27;0.25;0.76;0.51;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;5;17;0.00;0.00;0.00;0.00;0.00;0.00;1.52;2.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;5;18;10.41;11.94;19.56;17.27;17.02;16.51;5.59;6.86;0.00;1.52;1.02;0.76;0.00;0.00;0.25
1992;5;19;3.30;2.03;5.84;4.83;7.11;7.37;2.03;2.29;1.78;2.03;2.03;2.03;1.52;2.79;1.78
1992;5;21;7.87;5.33;9.91;5.84;9.91;6.86;27.94;22.86;15.24;25.65;18.03;16.00;7.62;12.45;14.22
1992;5;23;1.78;0.51;0.25;0.25;0.25;0.51;1.52;1.52;0.00;0.76;0.51;0.00;0.00;0.00;0.00
1992;5;24;7.62;3.30;2.03;2.54;2.03;1.52;5.33;8.13;13.21;5.08;9.65;14.73;12.45;20.57;13.21
1992;5;25;0.76;1.02;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;5;27;0.76;0.00;0.25;0.00;2.03;2.03;0.00;0.00;0.76;2.29;2.03;2.03;0.51;1.52;0.00
1992;5;28;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;5;30;2.03;2.03;0.00;1.78;0.00;0.00;0.00;0.51;0.00;0.00;5.08;9.40;0.00;1.78;0.00
1992;6;7;0.00;0.00;0.00;0.00;0.00;0.00;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;6;22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.00
1992;6;23;0.76;0.76;0.00;2.79;0.00;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;6;24;0.00;0.00;0.00;0.51;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;7;6;0.76;1.52;1.27;1.52;8.64;1.02;8.13;13.21;11.43;8.38;12.19;5.84;1.02;1.78;2.29
1992;7;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.76;0.25;0.00
1992;7;8;5.08;5.08;2.54;5.84;4.32;6.10;7.11;9.14;24.13;10.67;14.48;25.15;29.72;35.56;28.70
1992;7;9;7.37;6.86;7.87;7.62;12.19;11.68;4.06;3.05;4.06;4.83;2.54;3.30;2.29;2.54;2.79
1992;7;10;3.81;4.06;0.51;1.02;1.27;0.51;5.84;11.18;8.38;11.18;6.86;7.37;7.62;6.60;9.14
1992;7;11;0.76;1.78;3.56;3.81;4.32;3.81;5.84;0.00;7.62;6.35;0.00;0.00;1.52;0.00;0.00
1992;7;20;0.00;0.00;0.76;0.00;2.03;1.02;1.52;1.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;7;21;1.27;0.76;12.70;7.87;15.49;19.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;7;22;15.75;12.70;0.00;2.79;0.25;1.02;0.00;0.00;0.00;0.00;0.00;0.76;1.78;1.52;0.00
1992;7;23;25.91;26.16;14.22;27.18;14.73;18.80;17.27;14.73;17.02;20.07;16.26;17.27;30.73;18.80;18.80
1992;7;24;3.05;2.29;4.32;3.56;1.78;2.29;1.52;1.27;1.78;2.29;3.30;2.03;3.05;1.27;2.03
1992;7;26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.78;0.00;0.00;0.00;0.00;0.00
1992;7;27;3.81;0.51;1.27;0.51;2.29;1.52;1.78;1.78;1.78;3.05;2.03;3.30;3.81;2.03;1.27
1992;7;28;0.76;0.76;0.51;0.51;0.76;1.78;0.76;0.00;0.00;0.25;0.51;0.25;0.51;0.51;0.00
1992;7;29;9.65;5.84;4.57;3.56;11.68;3.05;4.06;1.27;0.00;1.52;1.27;3.30;1.78;0.00;0.00
1992;7;31;0.00;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;8;3;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;8;4;3.56;3.81;3.05;3.81;10.92;5.59;21.84;30.48;7.37;24.89;19.81;25.91;1.78;4.57;12.70
1992;8;6;6.86;6.10;0.76;2.03;1.78;0.76;1.02;0.00;1.52;0.00;1.78;6.10;0.00;1.27;0.25
1992;8;7;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.76;0.00;0.00;0.00;0.00;0.00
1992;8;8;1.52;1.52;8.64;1.52;12.95;2.29;1.78;1.02;0.00;1.27;5.08;10.67;0.00;3.56;0.00
1992;8;9;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.76;0.00;0.76;0.51;0.76;1.02;0.51;0.00
1992;8;11;9.40;11.18;12.95;11.43;15.24;16.51;7.11;7.62;22.10;10.92;6.35;14.48;21.08;9.91;17.02
1992;8;12;16.26;31.75;13.46;18.03;21.08;17.02;31.24;8.89;6.60;31.24;14.22;13.97;6.35;8.13;11.94
1992;8;17;3.05;6.60;9.40;13.46;14.22;10.92;0.00;0.00;2.54;0.51;4.06;7.87;1.78;1.27;0.51
1992;8;18;3.81;10.67;4.83;6.86;6.86;10.67;13.97;9.40;6.60;14.48;13.21;10.67;3.81;7.62;12.45
1992;8;19;5.33;1.27;4.83;1.78;3.05;1.52;0.00;0.00;0.00;0.00;0.00;0.00;1.02;0.00;0.00
1992;8;21;0.51;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.51;0.00;0.25;0.00
1992;8;23;41.66;44.20;43.94;40.64;46.23;48.51;36.07;39.62;38.35;44.45;39.62;47.75;47.50;41.91;44.20
1992;8;24;4.06;4.06;22.35;3.56;20.83;5.59;5.33;3.56;5.84;7.62;4.32;4.06;4.32;3.56;5.59
1992;8;28;0.51;0.25;0.00;0.25;0.51;0.00;0.76;0.00;0.00;0.00;1.02;2.29;0.51;0.00;0.00
1992;8;29;7.87;8.89;6.10;7.62;6.35;7.62;7.11;8.13;4.83;9.40;7.87;8.64;4.83;4.83;5.33
1992;9;13;3.30;1.27;5.33;1.27;5.59;4.06;8.13;16.26;13.72;12.19;11.68;16.26;3.56;7.87;12.95
1992;9;20;0.00;1.02;0.00;0.00;0.00;0.00;3.05;0.00;2.29;2.54;0.76;0.00;0.51;0.76;1.27
1992;10;13;1.27;2.03;1.27;0.76;2.03;1.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;10;22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.25;0.00
1992;10;23;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;10;24;1.27;0.51;0.76;1.78;4.06;3.56;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;10;27;0.51;0.00;0.00;0.00;1.02;0.00;1.78;0.76;1.52;1.02;1.27;1.78;1.78;0.76;1.02
1992;10;28;9.14;8.13;7.11;9.14;8.89;10.67;11.94;12.70;11.94;13.46;12.70;13.46;11.18;11.18;11.18
1992;11;23;0.51;1.02;0.00;0.76;1.02;1.27;1.02;0.76;0.25;0.51;1.52;1.78;0.51;0.51;0.25
1992;12;3;9.14;9.65;7.62;10.92;8.89;12.95;11.94;12.95;12.45;15.75;12.45;17.78;13.21;12.95;13.46
1992;12;4;21.08;22.10;23.11;24.13;25.65;30.23;26.67;23.37;22.61;29.72;25.40;26.67;18.80;19.56;24.89
1992;12;5;1.78;1.52;3.56;2.29;1.02;3.56;2.03;2.79;2.79;3.05;2.29;2.79;1.52;2.29;2.03
1992;12;8;1.78;2.03;0.76;1.78;2.03;2.03;4.06;4.06;2.29;6.10;4.06;4.57;4.06;2.29;3.05
1992;12;12;0.00;0.00;0.76;0.00;0.00;0.51;0.51;0.00;0.00;0.76;0.00;0.00;1.27;0.00;0.00
1992;12;19;0.00;0.00;0.00;0.76;0.00;1.27;1.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1992;12;28;3.30;2.54;2.54;3.56;3.05;4.57;4.06;4.32;3.81;5.08;5.59;6.86;6.60;5.33;4.57
1992;12;29;0.76;1.02;0.25;1.02;0.76;0.76;2.79;0.51;1.02;1.02;1.02;1.78;1.52;0.76;0.76
1992;12;30;0.00;0.00;0.00;0.00;0.00;0.00;0.25;0.25;0.25;0.51;0.76;1.02;0.51;0.76;0.00
1993;1;3;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.27;0.76;1.78;0.25;0.00
1993;1;5;0.00;1.02;0.00;0.76;0.25;1.27;0.51;0.00;0.00;0.51;0.00;0.00;0.00;0.00;0.00
1993;1;6;23.88;14.22;18.80;16.51;18.03;22.10;11.18;10.16;12.45;12.45;10.92;14.22;10.92;10.67;10.16
1993;1;7;24.13;24.64;27.94;25.40;29.21;31.24;28.19;28.96;25.91;32.00;29.72;33.27;26.42;27.94;28.45
1993;1;8;3.81;3.81;4.32;3.56;5.33;5.59;4.32;3.56;3.56;5.08;5.08;5.33;4.32;4.32;4.32
1993;1;10;18.29;16.76;17.78;17.02;16.76;19.81;12.95;12.19;8.13;13.97;12.95;14.22;10.92;8.89;10.16
1993;1;11;0.25;0.51;0.76;0.51;0.51;1.02;1.52;2.03;1.27;3.05;1.52;2.03;2.03;2.54;1.78
1993;1;13;6.35;6.60;5.84;6.10;5.59;6.60;9.91;11.94;9.91;11.68;12.70;10.92;10.92;11.94;9.40
1993;1;14;1.02;0.51;0.76;0.76;1.02;0.76;1.52;1.52;2.03;1.52;1.52;0.76;2.03;1.02;1.52
1993;1;16;0.76;0.76;0.51;1.52;1.27;1.02;1.27;1.02;0.25;1.27;0.51;1.02;1.52;0.25;0.76
1993;1;17;5.84;6.10;7.11;6.10;6.60;7.37;8.89;9.65;10.16;10.92;9.65;12.45;12.45;9.14;9.14
1993;1;18;39.37;38.10;39.62;37.59;37.59;44.45;45.72;46.99;21.59;52.32;46.23;56.13;53.09;43.94;45.72
1993;1;19;1.27;1.78;1.02;1.02;2.03;1.02;1.27;1.27;1.52;1.27;1.27;1.52;0.51;0.76;1.27
1993;1;27;3.30;3.56;2.03;4.06;3.05;4.06;1.78;2.03;2.54;2.54;2.79;2.79;1.52;1.52;3.56
1993;1;28;0.25;0.51;0.51;0.76;0.51;0.51;0.25;0.76;0.25;0.51;1.02;0.51;0.76;0.51;0.25
